<DATE>;<TIME>;<CLOSE>
20230124;14:30;10.1060000
20230124;14:45;10.1170000
20230124;15:00;10.1230000
20230124;15:15;10.1220000
20230124;15:30;10.1210000
20230124;15:45;10.1120000
20230124;16:00;10.1120000
20230124;16:15;10.1240000
20230124;16:30;10.1310000
20230124;16:45;10.1330000
20230124;17:00;10.1370000
20230124;17:15;10.1370000
20230124;17:30;10.1220000
20230124;17:45;10.1340000
20230124;18:00;10.1290000
20230124;18:15;10.1340000
20230124;18:30;10.1400000
20230124;18:45;10.1410000
20230124;19:00;10.1380000
20230125;7:15;10.1330000
20230125;7:30;10.1410000
20230125;7:45;10.1360000
20230125;8:00;10.1390000
20230125;8:15;10.1350000
20230125;8:30;10.1390000
20230125;8:45;10.1400000
20230125;9:00;10.1430000
20230125;9:15;10.1400000
20230125;9:30;10.1380000
20230125;9:45;10.1370000
20230125;10:00;10.1420000
20230125;10:15;10.1400000
20230125;10:30;10.1410000
20230125;10:45;10.1390000
20230125;11:00;10.1410000
20230125;11:15;10.1430000
20230125;11:30;10.1360000
20230125;11:45;10.1420000
20230125;12:00;10.1470000
20230125;12:15;10.1480000
20230125;12:30;10.1360000
20230125;12:45;10.1440000
20230125;13:00;10.1530000
20230125;13:15;10.1630000
20230125;13:30;10.1710000
20230125;13:45;10.1750000
20230125;14:00;10.1720000
20230125;14:15;10.1560000
20230125;14:30;10.1480000
20230125;14:45;10.1520000
20230125;15:00;10.1590000
20230125;15:15;10.1570000
20230125;15:30;10.1600000
20230125;15:45;10.1720000
20230125;16:00;10.1730000
20230125;16:15;10.1890000
20230125;16:30;10.2000000
20230125;16:45;10.1950000
20230125;17:00;10.1920000
20230125;17:15;10.1940000
20230125;17:30;10.2060000
20230125;17:45;10.2140000
20230125;18:00;10.2100000
20230125;18:15;10.2130000
20230125;18:30;10.2140000
20230125;18:45;10.2140000
20230125;19:00;10.2160000
20230126;7:15;10.2260000
20230126;7:30;10.2370000
20230126;7:45;10.2510000
20230126;8:00;10.2700000
20230126;8:15;10.2630000
20230126;8:30;10.2520000
20230126;8:45;10.2600000
20230126;9:00;10.2760000
20230126;9:15;10.2460000
20230126;9:30;10.2630000
20230126;9:45;10.2710000
20230126;10:00;10.2830000
20230126;10:15;10.2980000
20230126;10:30;10.2890000
20230126;10:45;10.2820000
20230126;11:00;10.2820000
20230126;11:15;10.2840000
20230126;11:30;10.2730000
20230126;11:45;10.2330000
20230126;12:00;10.2080000
20230126;12:15;10.2200000
20230126;12:30;10.2330000
20230126;12:45;10.2390000
20230126;13:00;10.2580000
20230126;13:15;10.2490000
20230126;13:30;10.2590000
20230126;13:45;10.2560000
20230126;14:00;10.2450000
20230126;14:15;10.2530000
20230126;14:30;10.2500000
20230126;14:45;10.2500000
20230126;15:00;10.2270000
20230126;15:15;10.2190000
20230126;15:30;10.2200000
20230126;15:45;10.2430000
20230126;16:00;10.2630000
20230126;16:15;10.2590000
20230126;16:30;10.2680000
20230126;16:45;10.2850000
20230126;17:00;10.2840000
20230126;17:15;10.2730000
20230126;17:30;10.2700000
20230126;17:45;10.2770000
20230126;18:00;10.2780000
20230126;18:15;10.2780000
20230126;18:30;10.2790000
20230126;18:45;10.2800000
20230126;19:00;10.2790000
20230127;7:15;10.2760000
20230127;7:30;10.2730000
20230127;7:45;10.2610000
20230127;8:00;10.2630000
20230127;8:15;10.2570000
20230127;8:30;10.2580000
20230127;8:45;10.2650000
20230127;9:00;10.2670000
20230127;9:15;10.2670000
20230127;9:30;10.2710000
20230127;9:45;10.2530000
20230127;10:00;10.2500000
20230127;10:15;10.2480000
20230127;10:30;10.2390000
20230127;10:45;10.2430000
20230127;11:00;10.2440000
20230127;11:15;10.2480000
20230127;11:30;10.2430000
20230127;11:45;10.2410000
20230127;12:00;10.2450000
20230127;12:15;10.2570000
20230127;12:30;10.2620000
20230127;12:45;10.2590000
20230127;13:00;10.2560000
20230127;13:15;10.2680000
20230127;13:30;10.2630000
20230127;13:45;10.2640000
20230127;14:00;10.2590000
20230127;14:15;10.2560000
20230127;14:30;10.2530000
20230127;14:45;10.2530000
20230127;15:00;10.2530000
20230127;15:15;10.2550000
20230127;15:30;10.2560000
20230127;15:45;10.2690000
20230127;16:00;10.2650000
20230127;16:15;10.2700000
20230127;16:30;10.2700000
20230127;16:45;10.2700000
20230127;17:00;10.2670000
20230127;17:15;10.2660000
20230127;17:30;10.2670000
20230127;17:45;10.2610000
20230127;18:00;10.2640000
20230127;18:15;10.2660000
20230127;18:30;10.2700000
20230127;18:45;10.2610000
20230127;19:00;10.2600000
20230130;7:15;10.2820000
20230130;7:30;10.2840000
20230130;7:45;10.2820000
20230130;8:00;10.2830000
20230130;8:15;10.2850000
20230130;8:30;10.2860000
20230130;8:45;10.2960000
