<DATE>;<TIME>;<CLOSE>
20230127;17:00;17.8300000
20230127;17:30;17.8200000
20230127;17:45;17.7525000
20230127;18:00;17.7525000
20230127;18:30;17.7500000
20230127;18:45;17.8175000
20230127;19:00;17.8175000
20230130;7:30;17.5100000
20230130;7:45;17.5150000
20230130;8:00;17.8675000
20230130;8:15;17.5225000
20230130;9:00;17.5425000
20230130;9:30;17.6100000
20230130;9:45;17.8475000
20230130;10:00;17.6500000
20230130;10:15;17.8000000
20230130;10:30;17.8200000
20230130;10:45;17.8950000
20230130;11:00;17.8500000
20230130;11:15;17.8000000
20230130;11:30;17.7900000
20230130;11:45;17.7900000
20230130;12:00;17.7900000
20230130;12:30;17.7900000
20230130;12:45;17.8475000
20230130;13:00;17.8475000
20230130;13:15;17.8300000
20230130;13:30;17.8875000
20230130;14:00;17.7800000
20230130;14:15;17.7225000
20230130;14:30;17.8200000
20230130;14:45;17.8800000
20230130;15:00;17.7625000
20230130;16:00;17.8875000
20230130;16:15;17.8875000
20230130;16:30;17.9000000
20230130;16:45;17.9000000
20230130;17:00;17.9400000
20230130;17:15;17.9400000
20230130;17:30;17.9400000
20230130;17:45;17.9000000
20230130;18:00;17.9900000
20230130;18:15;17.9900000
20230130;19:00;17.9900000
20230131;7:15;17.9900000
20230131;7:45;17.9900000
20230131;8:45;17.9900000
20230131;9:30;17.9900000
20230131;10:45;17.9900000
20230131;11:00;17.9900000
20230131;11:15;17.9900000
20230131;11:30;18.0000000
20230131;11:45;18.0000000
20230131;12:45;18.1400000
20230131;13:00;18.0125000
20230131;13:15;18.1400000
20230131;14:00;18.1400000
20230131;14:15;18.1000000
20230131;14:30;18.0500000
20230131;14:45;18.0125000
20230131;15:00;18.0400000
20230131;15:15;18.0000000
20230131;15:45;18.0375000
20230131;16:00;18.0000000
20230131;16:15;18.0025000
20230131;16:30;18.0975000
20230131;16:45;18.0975000
20230131;17:15;18.0000000
20230131;17:45;17.9100000
20230131;19:00;17.9100000
20230201;9:45;18.2350000
20230201;10:00;18.1000000
20230201;10:30;18.0800000
20230201;10:45;17.9100000
20230201;11:00;17.9000000
20230201;11:15;17.9000000
20230201;11:30;17.9000000
20230201;11:45;17.9000000
20230201;12:00;17.7550000
20230201;12:15;17.7550000
20230201;12:30;17.9000000
20230201;12:45;17.7025000
20230201;13:00;17.7100000
20230201;13:15;17.7050000
20230201;13:30;17.7100000
20230201;13:45;17.7100000
20230201;14:00;17.7100000
20230201;15:00;17.7500000
20230201;15:15;17.7025000
20230201;16:15;17.7500000
20230201;16:30;17.7975000
20230201;16:45;17.8200000
20230201;17:00;17.8500000
20230201;17:15;17.9000000
20230201;17:30;17.9000000
20230201;17:45;17.8200000
20230201;18:45;17.8200000
20230201;19:00;17.8200000
20230202;11:00;17.8200000
20230202;11:30;17.9625000
20230202;12:00;17.9600000
20230202;12:15;17.9375000
20230202;12:30;17.9600000
20230202;12:45;17.9600000
20230202;13:00;17.9600000
20230202;13:30;17.9575000
20230202;14:00;17.8500000
20230202;14:15;17.8475000
20230202;14:45;17.8000000
20230202;15:15;17.7525000
20230202;15:30;17.8150000
20230202;16:00;17.7550000
20230202;16:15;17.7550000
20230202;16:45;17.8500000
20230202;17:00;17.9475000
20230202;17:15;17.9400000
20230202;17:30;17.8100000
20230202;18:00;17.9400000
20230202;18:30;17.9400000
20230202;18:45;17.9400000
20230203;10:15;17.8525000
20230203;10:45;17.8925000
20230203;11:00;17.8600000
20230203;11:15;17.8850000
20230203;11:45;17.8750000
20230203;13:00;17.8900000
20230203;13:15;17.9000000
20230203;13:30;17.9000000
20230203;13:45;17.8875000
20230203;14:00;17.8925000
20230203;14:15;17.8950000
20230203;14:30;17.9025000
20230203;14:45;17.8950000
20230203;15:15;17.8900000
20230203;15:30;17.8900000
20230203;15:45;17.8925000
20230203;16:00;17.9000000
20230203;16:30;17.8675000
20230203;16:45;17.9175000
20230203;17:15;17.9900000
20230203;17:30;17.9900000
20230203;17:45;17.9900000
20230203;18:45;17.9275000
20230203;19:00;18.0000000
20230206;7:15;17.5300000
20230206;7:45;18.5900000
20230206;8:30;18.0975000
20230206;9:15;18.1075000
20230206;9:30;18.1075000
20230206;10:30;17.9550000
20230206;10:45;18.0975000
20230206;11:00;18.0000000
20230206;11:15;18.0975000
20230206;11:45;18.0975000
20230206;12:15;17.9700000
20230206;12:30;18.0000000
20230206;12:45;18.0000000
20230206;13:00;17.9700000
20230206;13:45;18.0400000
20230206;14:00;18.0000000
20230206;14:15;18.0000000
20230206;14:30;18.0375000
20230206;14:45;18.0000000
20230206;15:00;18.0000000
20230206;15:15;17.9900000
20230206;15:45;17.9900000
20230206;16:00;18.0000000
20230206;16:15;18.0000000
20230206;16:45;18.0575000
20230206;17:00;18.0600000
20230206;17:15;17.9900000
20230206;17:45;18.0900000
20230206;18:00;18.0500000
20230206;18:30;17.9950000
20230206;18:45;17.9950000
20230207;8:00;18.8475000
20230207;8:45;18.0000000
20230207;9:15;18.0000000
20230207;9:45;18.0250000
20230207;10:15;18.1075000
20230207;10:30;18.0900000
20230207;11:15;18.0250000
20230207;11:30;18.0800000
20230207;11:45;18.0250000
20230207;12:00;18.0800000
20230207;12:15;18.0250000
20230207;13:15;18.0250000
20230207;13:30;18.0800000
20230207;13:45;18.0250000
20230207;14:15;18.0600000
20230207;14:30;18.0250000
20230207;14:45;18.0775000
20230207;15:15;18.0600000
20230207;15:30;18.0700000
20230207;16:00;18.0075000
20230207;16:45;18.1375000
